,Student_ID,Item_ID,Execution_date,Session_Status,Sequence_Index,Candidate_Response_Number,Reponse_ID,Task_Correct_Response,Task_Candidate_Response,Global_Score_Response,Min_score_Response,Max_score_Response,Score_Item,Max_score_Item,Min_score_Item,Feedback_basic,Feedback_modal,N_Attempts
798,student_135__2021_10_19__13_16_381.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2021-10-23T20:14:27,final,11,421,RESPONSE_1,['(-20/19)*y'],['(-20/19)*y'],3,0,4,"['1', '1', '0', '1']","['1', '1', '1', '1']","['0', '0', '0', '0']",incorrect,Feedback1638041153,0
799,student_135__2021_10_19__13_16_381.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2021-10-23T20:39:09,final,11,1460,RESPONSE_1,['22/3*y'],['22/3*y'],3,0,4,"['1', '1', '0', '1']","['1', '1', '1', '1']","['0', '0', '0', '0']",incorrect,Feedback1638041153,1
800,student_135__2021_10_19__13_16_381.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2021-10-24T12:59:52,final,11,727,RESPONSE_1,['7*y'],['7*y'],3,0,4,"['1', '1', '0', '1']","['1', '1', '1', '1']","['0', '0', '0', '0']",incorrect,Feedback1638041153,2
801,student_136__2021_10_27__15_53_069.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_3,2021-10-27T15:56:13,final,1,169,RESPONSE_1427178107064,['8*x/(36*x+1)'],['8*x/(36*x+1)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
802,student_136__2021_10_27__15_53_069.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-10-27T16:02:51,final,2,367,RESPONSE_1427175435706,['sqrt(sqrt(3*x+y)/15)+(7*z^3)'],['sqrt(sqrt(3*x+y)/15)+(7*z^3)'],1,0,1,['1'],['1'],['0'],correct,Feedback2138895101,0
803,student_136__2021_10_27__15_53_069.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-10-27T16:04:53,final,2,93,RESPONSE_1427175435706,['sqrt(sqrt((4*x+y)/10)+7*z^3)'],['sqrt(sqrt((4*x+y)/10)+7*z^3)'],1,0,1,['1'],['1'],['0'],correct,Feedback2138895101,1
804,student_136__2021_10_27__15_53_069.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_2,2021-10-27T16:06:28,final,3,91,RESPONSE_1427175435706,['abs(abs((7*x+y)/9)-8)'],['abs(abs((7*x+y)/9)-8)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
805,student_136__2021_10_27__15_53_069.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-10-27T16:07:46,final,4,71,RESPONSE_1427175435706,['log(abs((4*x+y)/18)+3)'],['log(abs((4*x+y)/18)+3)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
806,student_136__2021_10_27__15_53_069.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_5,2021-10-27T16:10:43,final,5,155,RESPONSE_1427176115631,['%e^((-3*%i*%pi)/25)'],['%e^((-3*%i*%pi)/25)'],1,0,1,['1'],['1'],['0'],correct,Feedback2118326121,0
807,student_136__2021_10_27__15_53_069.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_5,2021-10-27T16:11:49,final,5,58,RESPONSE_1427176115631,['%e^(-7*%i*%pi/26)'],['%e^(-7*%i*%pi/26)'],1,0,1,['1'],['1'],['0'],correct,Feedback2118326121,1
808,student_136__2021_10_27__15_53_069.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_5,2021-10-27T16:13:20,final,5,46,RESPONSE_1427176115631,['%e^(-4*%i*%pi/26)+6'],['%e^(-4*%i*%pi/26)+6'],1,0,1,['1'],['1'],['0'],correct,Feedback2118326121,2
809,student_136__2021_10_27__15_53_069.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_5,2021-10-27T16:14:12,final,5,38,RESPONSE_1427176115631,['%e^(-5*%i*%pi/14)+3'],['%e^(-5*%i*%pi/14)+3'],1,0,1,['1'],['1'],['0'],correct,Feedback2118326121,3
810,student_136__2021_10_27__15_53_069.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-27T16:19:02,final,6,287,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id2405d1ab-326f-48ca-8977-11785862939f', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'id0824fd51-b183-4a36-91d4-ea663258505f']",6,0,6,"['1', '0', '1', '0', '0', '1']",[],[],correct,Feedback38106772,0
811,student_136__2021_10_27__15_53_069.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-27T16:22:57,final,6,116,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id2405d1ab-326f-48ca-8977-11785862939f', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'id0c404a62-e0c2-4272-8b1f-de5593d777e7', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029']",6,0,6,"['1', '1', '1', '1', '0', '1']",[],[],correct,Feedback38106772,1
812,student_136__2021_10_27__15_53_069.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-27T16:24:55,final,6,74,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id0824fd51-b183-4a36-91d4-ea663258505f']",6,0,6,"['1', '1', '1', '1', '1', '1']",[],[],correct,Feedback38106772,2
813,student_136__2021_10_27__15_53_069.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2021-10-27T20:54:47,final,7,600,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c ide7414843-de1e-43be-bb72-444332f14dec', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']",3,0,3,"['1', '0', '1', '1', '1', '1']",[],[],correct,Feedback308458987,0
814,student_136__2021_10_27__15_53_069.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2021-10-27T20:58:04,final,7,186,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e', 'idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0']",3,0,3,"['1', '0', '1', '1', '1', '1']",[],[],correct,Feedback308458987,1
815,student_136__2021_10_27__15_53_069.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2021-10-27T21:02:43,final,7,262,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']",3,0,3,"['1', '1', '1', '1', '1', '1']",[],[],correct,Feedback308458987,2
816,student_136__2021_10_27__15_53_069.xml,ida7ece58f-e901-405f-af02-1f9113f103ea_2,2021-10-27T22:11:20,final,8,3747,RESPONSE_1,['6*a-5*b'],['6*a-5*b'],3,0,6,"['1', '1', '1', '0', '0', '0']","['1', '1', '1', '1', '1', '1']","['0', '0', '0', '0', '0', '0']",incorrect,NULL,0
817,student_136__2021_10_27__15_53_069.xml,id0eeba415-3e80-4568-b795-46979d215147_1,2021-10-27T22:26:41,final,9,856,RESPONSE_1,['1'],['1'],3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback1357284413,0
818,student_136__2021_10_27__15_53_069.xml,ideaa3ccba-44aa-4f79-ac9b-1137e50192d9_1,2021-11-02T21:29:31,pendingSubmission,10,72,RESPONSE_1,['NULL'],['NULL'],0,0,3,"['0', '0', '0']","['1', '1', '1']","['0', '0', '0']",empty,NULL,0
819,student_136__2021_10_27__15_53_069.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2021-11-02T21:29:31,pendingSubmission,11,1008,RESPONSE_1,['NULL'],['NULL'],0,0,4,"['0', '0', '0', '0']","['1', '1', '1', '1']","['0', '0', '0', '0']",empty,NULL,0
820,student_136__2021_10_27__15_53_069.xml,id0eeba415-3e80-4568-b795-46979d215147_1,2021-11-02T21:06:12,final,9,14,RESPONSE_2,"['0', '75']","['0', '75']",3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback1357284413,1
821,student_136__2021_10_27__15_53_069.xml,id0eeba415-3e80-4568-b795-46979d215147_1,2021-11-02T21:06:29,final,9,13,RESPONSE_1,['1'],['1'],3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback1357284413,2
822,student_136__2021_10_27__15_53_069.xml,id0eeba415-3e80-4568-b795-46979d215147_1,2021-11-02T21:28:34,final,9,255,RESPONSE_2,"['1', '5']","['1', '5']",3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback1357284413,3
823,student_137__2022_09_05__10_10_940.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_3,2022-09-05T10:11:03,pendingSubmission,1,7,RESPONSE_1427178107064,['NULL'],['NULL'],0,0,1,['0'],['1'],['0'],empty,NULL,0
824,student_137__2022_09_05__10_10_940.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2022-09-05T10:10:56,initial,2,NULL,RESPONSE_1427175435706,[],['NULL'],NULL,NULL,NULL,NULL,[],[],NULL,NULL,NULL
825,student_137__2022_09_05__10_10_940.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_2,2022-09-05T10:10:56,initial,3,NULL,RESPONSE_1427175435706,[],['NULL'],NULL,NULL,NULL,NULL,[],[],NULL,NULL,NULL
826,student_137__2022_09_05__10_10_940.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2022-09-05T10:10:56,initial,4,NULL,RESPONSE_1427175435706,[],['NULL'],NULL,NULL,NULL,NULL,[],[],NULL,NULL,NULL
827,student_137__2022_09_05__10_10_940.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_5,2022-09-05T10:10:56,initial,5,NULL,RESPONSE_1427176115631,[],['NULL'],NULL,NULL,NULL,NULL,[],[],NULL,NULL,NULL
828,student_137__2022_09_05__10_10_940.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2022-09-05T10:10:56,initial,6,NULL,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']",['NULL'],NULL,NULL,NULL,NULL,[],[],NULL,NULL,NULL
829,student_137__2022_09_05__10_10_940.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2022-09-05T10:10:56,initial,7,NULL,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']",['NULL'],NULL,NULL,NULL,NULL,[],[],NULL,NULL,NULL
830,student_137__2022_09_05__10_10_940.xml,ida7ece58f-e901-405f-af02-1f9113f103ea_2,2022-09-05T10:10:56,initial,8,NULL,NULL,['NULL'],['NULL'],NULL,NULL,NULL,NULL,[],[],NULL,NULL,NULL
831,student_137__2022_09_05__10_10_940.xml,id0eeba415-3e80-4568-b795-46979d215147_1,2022-09-05T10:10:56,initial,9,NULL,NULL,['NULL'],['NULL'],NULL,NULL,NULL,NULL,[],[],NULL,NULL,NULL
832,student_137__2022_09_05__10_10_940.xml,ideaa3ccba-44aa-4f79-ac9b-1137e50192d9_1,2022-09-05T10:10:56,initial,10,NULL,NULL,['NULL'],['NULL'],NULL,NULL,NULL,NULL,[],[],NULL,NULL,NULL
833,student_137__2022_09_05__10_10_940.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2022-09-05T10:10:56,initial,11,NULL,NULL,['NULL'],['NULL'],NULL,NULL,NULL,NULL,[],[],NULL,NULL,NULL
834,student_138__2021_10_20__09_49_824.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_3,2021-10-20T09:50:34,final,1,86,RESPONSE_1427178107064,['2*x/(21*x+1)'],['2*x/(21*x+1)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
835,student_138__2021_10_20__09_49_824.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-10-20T09:54:20,final,2,203,RESPONSE_1427175435706,['(sqrt(sqrt((8*x+y)/14)+3*z^3))'],['(sqrt(sqrt((8*x+y)/14)+3*z^3))'],1,0,1,['1'],['1'],['0'],correct,NULL,0
836,student_138__2021_10_20__09_49_824.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_2,2021-10-20T09:55:12,final,3,45,RESPONSE_1427175435706,['abs(abs((5*x+y)/18)-4)'],['abs(abs((5*x+y)/18)-4)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
837,student_138__2021_10_20__09_49_824.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-10-20T09:56:35,final,4,67,RESPONSE_1427175435706,['log(abs((8*x+y)/3)+2)'],['log(abs((8*x+y)/3)+2)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
838,student_138__2021_10_20__09_49_824.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_5,2021-10-20T09:58:01,final,5,78,RESPONSE_1427176115631,['exp(-7*%i*%pi/22)+10'],['exp(-7*%i*%pi/22)+10'],1,0,1,['1'],['1'],['0'],correct,NULL,0
839,student_138__2021_10_20__09_49_824.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-20T10:00:24,final,6,139,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id2405d1ab-326f-48ca-8977-11785862939f', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id80372afa-4197-4dfe-bfd1-df4249cff98b', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7']",6,0,6,"['1', '1', '1', '1', '0', '1']",[],[],correct,Feedback38106772,0
840,student_138__2021_10_20__09_49_824.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-20T10:01:57,final,6,71,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id3da24f2c-4fd5-412e-a4e5-a8c6aa82ff68', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']",6,0,6,"['1', '1', '1', '1', '0', '1']",[],[],correct,Feedback38106772,1
841,student_138__2021_10_20__09_49_824.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-20T10:04:17,final,6,120,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'id0c404a62-e0c2-4272-8b1f-de5593d777e7']",6,0,6,"['1', '1', '1', '1', '0', '1']",[],[],correct,Feedback38106772,2
842,student_138__2021_10_20__09_49_824.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-20T10:05:00,final,6,29,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'id2405d1ab-326f-48ca-8977-11785862939f', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'id0c404a62-e0c2-4272-8b1f-de5593d777e7', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029']",6,0,6,"['1', '1', '1', '1', '1', '1']",[],[],correct,Feedback38106772,3
843,student_138__2021_10_20__09_49_824.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-20T10:05:37,final,6,32,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']",6,0,6,"['1', '1', '1', '1', '1', '1']",[],[],correct,Feedback38106772,4
844,student_138__2021_10_20__09_49_824.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2021-10-20T10:07:32,final,7,103,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f id95d89fea-c190-4700-ad57-a4be31b7dd90', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c ide7414843-de1e-43be-bb72-444332f14dec', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0']",3,0,3,"['1', '0', '1', '0', '0', '1']",[],[],correct,Feedback308458987,0
845,student_138__2021_10_20__09_49_824.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2021-10-20T10:08:24,final,7,31,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id95d89fea-c190-4700-ad57-a4be31b7dd90', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad ide7414843-de1e-43be-bb72-444332f14dec']",3,0,3,"['1', '0', '1', '0', '1', '0']",[],[],correct,Feedback308458987,1
